generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
31,57,10,44,11,28,1.9,CharacterType.ARCHER,748.0195884846897,0.004577768865515067,0.9744281197045467
31,50,20,47,10,23,1.9,CharacterType.ARCHER,733.7868008099267,0.00449066631727966,0.9789187860218264
31,58,20,47,2,23,1.3,CharacterType.ARCHER,727.0527054527317,0.004449454653122542,0.9833682406749489
31,49,10,52,11,28,1.7,CharacterType.ARCHER,719.7314310237008,0.004404649540190936,0.9877728902151398
31,50,20,47,10,23,2.0,CharacterType.ARCHER,711.5198141512311,0.004354395663644094,0.9921272858787838
31,50,20,47,10,23,2.0,CharacterType.ARCHER,711.5198141512311,0.004354395663644094,0.9964816815424279
31,70,13,20,25,22,1.4,CharacterType.ARCHER,427.01711337461916,0.0026132813588590387,0.999094962901287
31,5,11,45,54,35,1.4,CharacterType.ARCHER,81.30123954809065,0.0004975515198538805,0.9995925144211408
31,3,35,68,32,12,1.6,CharacterType.ARCHER,66.58422562758469,0.00040748557886011335,1.0000000000000009
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
32,58,4,63,14,11,1.9,CharacterType.ARCHER,991.2272811091526,0.00605335613939625,0.00605335613939625
32,67,17,47,9,10,2.0,CharacterType.ARCHER,886.4340895640312,0.0054133913992240774,0.011466747538620328
32,66,20,47,2,15,1.5,CharacterType.ARCHER,877.7792010284627,0.005360536596242919,0.016827284134863247
32,59,15,51,2,23,2.0,CharacterType.ARCHER,855.851904954286,0.005226628122535,0.022053912257398247
32,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.005207227138314585,0.02726113939571283
32,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.005207227138314585,0.03246836653402742
32,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.005207227138314585,0.037675593672342
32,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.005207227138314585,0.042882820810656586
32,59,15,51,14,11,2.0,CharacterType.ARCHER,852.675025154585,0.005207227138314585,0.04809004794897117
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.05326812748468268
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.05844620702039419
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.0636242865561057
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.06880236609181722
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.07398044562752874
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.07915852516324026
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.08433660469895178
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.0895146842346633
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.09469276377037482
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.09987084330608634
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.10504892284179786
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.11022700237750938
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.1154050819132209
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.12058316144893241
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.12576124098464392
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.13093932052035542
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.13611740005606693
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.14129547959177843
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.14647355912748994
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.15165163866320144
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.15682971819891295
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.16200779773462445
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.16718587727033596
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.17236395680604746
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.17754203634175897
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.18272011587747047
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.18789819541318198
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.19307627494889348
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.198254354484605
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.2034324340203165
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.208610513556028
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.2137885930917395
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.218966672627451
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.22414475216316251
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.22932283169887402
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.23450091123458552
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.23967899077029703
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.24485707030600853
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.25003514984172004
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.25521322937743157
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.2603913089131431
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.26556938844885464
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.27074746798456617
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.2759255475202777
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.28110362705598924
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.28628170659170077
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.2914597861274123
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.29663786566312383
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.30181594519883537
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3069940247345469
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.31217210427025843
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.31735018380596997
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3225282633416815
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.32770634287739303
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.33288442241310456
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3380625019488161
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.34324058148452763
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.34841866102023916
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3535967405559507
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3587748200916622
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.36395289962737376
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3691309791630853
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3743090586987968
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.37948713823450836
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3846652177702199
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.3898432973059314
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.39502137684164296
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4001994563773545
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.405377535913066
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.41055561544877756
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4157336949844891
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4209117745202006
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.42608985405591215
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4312679335916237
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4364460131273352
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.44162409266304675
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4468021721987583
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4519802517344698
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.45715833127018135
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4623364108058929
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4675144903416044
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.47269256987731595
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4778706494130275
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.483048728948739
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.48822680848445055
32,58,28,47,10,7,1.9,CharacterType.ARCHER,847.9021523524947,0.005178079535711515,0.4934048880201621
32,50,28,55,10,7,1.9,CharacterType.ARCHER,846.481975653371,0.00516940661527792,0.49857429463544
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5036377921637686
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5087012896920972
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5137647872204257
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5188282847487543
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5238917822770829
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5289552798054115
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.53401877733374
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5390822748620686
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5441457723903972
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5492092699187258
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5542727674470543
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5593362649753829
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5643997625037115
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5694632600320401
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5745267575603686
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5795902550886972
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5846537526170258
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5897172501453544
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5947807476736829
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.5998442452020115
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6049077427303401
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6099712402586687
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6150347377869972
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6200982353153258
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6251617328436544
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.630225230371983
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6352887279003115
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6403522254286401
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6454157229569687
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6504792204852973
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6555427180136258
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6606062155419544
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.665669713070283
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6707332105986116
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6757967081269401
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6808602056552687
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6859237031835973
32,58,20,47,2,23,1.9,CharacterType.ARCHER,829.1395338931131,0.005063497528328549,0.6909872007119259
32,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.005013754112379519,0.6960009548243054
32,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.005013754112379519,0.7010147089366848
32,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.005013754112379519,0.7060284630490643
32,58,28,47,10,7,2.0,CharacterType.ARCHER,820.9941299537448,0.005013754112379519,0.7110422171614438
32,74,20,39,10,7,1.5,CharacterType.ARCHER,817.1925904806096,0.00499053837493219,0.716032755536376
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7209951322652726
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7259575089941691
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7309198857230657
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7358822624519622
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7408446391808587
32,58,28,47,10,7,1.5,CharacterType.ARCHER,812.5811664723949,0.00496237672889653,0.7458070159097553
32,66,28,39,10,7,1.9,CharacterType.ARCHER,808.4497358477163,0.0049371463691061865,0.7507441622788614
32,58,20,47,2,23,1.8,CharacterType.ARCHER,808.1253919691292,0.004935165623573714,0.7556793279024352
32,58,20,47,2,23,1.8,CharacterType.ARCHER,808.1253919691292,0.004935165623573714,0.760614493526009
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7655229847234584
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7704314759209078
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7753399671183572
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7802484583158066
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.785156949513256
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7900654407107054
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7949739319081548
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.7998824231056042
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8047909143030536
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.809699405500503
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8146078966979524
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8195163878954018
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8244248790928512
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8293333702903006
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.83424186148775
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8391503526851994
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8440588438826488
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8489673350800983
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8538758262775477
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8587843174749971
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8636928086724465
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8686012998698959
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8735097910673453
32,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.0049084911974494475,0.8784182822647947
32,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004898586569564049,0.8833168688343588
32,58,28,47,10,7,1.7,CharacterType.ARCHER,802.1356310139506,0.004898586569564049,0.8882154554039229
32,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.004860027487194601,0.8930754828911175
32,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.004860027487194601,0.8979355103783121
32,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.004860027487194601,0.9027955378655067
32,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.004860027487194601,0.9076555653527013
32,58,20,47,2,23,1.4,CharacterType.ARCHER,794.920130578831,0.00485452200970965,0.912510087362411
32,67,17,39,17,10,1.9,CharacterType.ARCHER,784.1749279919618,0.004788901804043499,0.9172989891664545
